Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn
2012-12-4,79.0,63.2,52.7,64.9,55.5,51.6,98,79,45,30.35,30.24,6,0,9,0.00 
2012-12-5,74.8,62.0,48.7,62.6,56.6,47.7,97,84,61,30.25,30.09,8,0,8,0.00 
2012-12-6,76.5,66.6,62.1,66.4,62.0,60.1,96,86,67,30.11,30.01,12,1,13,0.00 
2012-12-7,70.2,63.5,60.4,64.2,61.2,57.9,97,92,81,30.07,29.97,7,1,9,0.00 
2012-12-8,72.0,63.3,58.3,67.1,61.3,57.2,97,93,84,30.10,30.02,5,0,5,0.00 
2012-12-9,77.9,67.3,60.4,70.7,64.5,59.5,97,91,76,30.13,30.03,8,0,9,0.00 
2012-12-10,80.1,67.4,55.8,69.4,64.6,54.9,98,92,67,30.04,29.84,10,1,12,0.00 
2012-12-11,78.3,70.1,65.5,70.3,67.6,64.0,98,92,73,30.08,29.87,7,0,7,0.00 
2012-12-12,65.5,60.7,57.4,64.0,59.7,56.5,97,97,95,30.14,30.03,10,1,10,0.00 
2012-12-13,59.4,52.9,47.7,58.5,51.8,46.6,97,96,94,30.30,30.11,10,2,13,0.00 
2012-12-14,62.8,52.9,47.3,56.5,50.7,46.2,97,93,79,30.33,30.18,10,2,10,0.00 
2012-12-15,76.8,62.5,51.4,66.0,58.3,49.1,97,87,65,30.22,30.09,6,0,7,0.00 
2012-12-16,78.1,64.0,54.0,66.9,60.4,53.4,98,89,65,30.11,29.96,7,0,7,0.00 
2012-12-17,79.5,66.8,57.6,69.1,63.3,56.5,98,89,66,30.00,29.82,13,1,13,0.00 
2012-12-18,73.2,64.6,46.0,67.6,56.5,44.1,96,78,42,30.07,29.86,15,2,15,0.00 
2012-12-19,74.1,54.5,39.0,49.6,43.9,37.9,97,73,29,30.18,30.06,7,0,7,0.00 
2012-12-20,80.6,63.7,47.7,68.5,58.8,46.6,98,86,59,30.11,29.87,14,2,18,0.00 
2012-12-21,61.5,49.1,41.2,51.3,32.4,23.7,77,54,31,30.24,29.95,16,3,19,0.00 
2012-12-22,59.2,43.0,31.3,33.6,27.5,23.7,86,57,28,30.34,30.23,11,1,13,0.00 
2012-12-23,64.8,46.1,29.7,45.7,34.6,27.9,95,69,28,30.32,30.18,6,0,6,0.00 
2012-12-24,68.2,56.2,45.0,57.2,49.4,40.5,93,79,61,30.20,30.00,10,1,13,0.01 
2012-12-25,74.5,62.5,54.5,63.0,57.2,50.9,95,84,65,30.05,29.89,9,1,10,0.00 
2012-12-26,71.1,61.8,42.6,65.8,54.8,36.1,92,79,58,30.02,29.72,19,4,19,0.00 
2012-12-27,58.8,44.1,34.3,42.4,37.5,31.6,94,79,52,30.16,30.02,11,1,12,1.31 
2012-12-28,65.7,50.1,34.2,54.1,43.6,32.9,97,80,46,30.17,29.94,9,0,9,1.31 
2012-12-29,70.9,62.3,43.2,68.9,56.7,35.1,97,83,59,30.22,29.82,15,3,18,0.72 
2012-12-30,53.8,41.9,34.0,37.2,33.6,29.7,94,74,48,30.44,30.22,13,2,14,0.00 
2012-12-31,70.2,51.8,36.7,56.5,46.5,34.9,96,84,58,30.45,30.25,8,0,9,0.00 
2013-1-1,75.4,60.8,47.8,60.6,55.2,46.8,100,84,59,30.26,30.05,12,1,14,0.00 
2013-1-2,75.2,65.3,57.7,67.8,61.9,55.8,96,89,77,30.10,29.99,10,1,11,0.00 
2013-1-3,63.9,57.8,49.5,62.4,56.6,48.4,97,96,94,30.28,30.07,11,1,11,0.16 
2013-1-4,60.8,51.3,46.8,53.8,48.7,44.8,96,91,77,30.37,30.25,11,2,13,0.16 
2013-1-5,46.8,44.2,42.1,45.1,42.7,40.6,95,94,93,30.36,30.31,5,0,6,0.00 
2013-1-6,59.0,56.7,55.0,56.1,55.0,54.0,100,94,87,30.22,30.14,6,1,7,0.04 
2013-1-7,65.8,55.2,47.7,55.2,50.2,43.3,96,84,66,30.32,30.20,12,2,13,0.00 
2013-1-8,76.5,64.3,55.9,68.7,60.6,52.3,96,88,76,30.30,30.21,9,1,9,0.00 
2013-1-9,80.2,69.9,62.8,71.4,66.6,61.3,97,90,72,30.37,30.25,9,0,9,0.00 
2013-1-10,82.2,71.5,64.2,70.9,66.5,62.6,97,86,56,30.37,30.27,9,1,12,0.00 
2013-1-11,81.9,68.0,57.9,68.2,62.4,57.0,98,84,55,30.30,30.18,11,1,11,0.00 
2013-1-12,82.4,67.6,57.6,68.4,61.4,56.7,98,83,52,30.23,30.12,9,0,9,0.00 
2013-1-13,81.0,67.8,59.4,68.7,61.8,58.3,98,83,54,30.20,30.09,9,0,9,0.00 
2013-1-14,81.3,67.5,57.9,67.8,61.6,57.0,98,83,53,30.23,30.13,12,1,13,0.01 
2013-1-15,81.7,68.4,58.3,67.6,62.4,57.2,98,83,57,30.19,30.07,10,0,11,0.00 
2013-1-16,80.4,67.9,59.2,67.5,62.5,57.2,97,84,57,30.13,30.02,9,1,11,0.01 
2013-1-17,70.2,57.8,42.6,65.5,53.8,35.4,98,87,65,30.19,29.99,19,2,20,0.02 
2013-1-18,61.2,49.5,40.8,48.6,41.8,34.5,84,75,62,30.41,30.19,20,3,22,0.00 
2013-1-19,70.2,56.7,47.1,57.7,50.8,42.8,94,81,64,30.40,30.23,15,3,15,0.00 
2013-1-20,73.2,60.7,50.0,56.3,53.1,47.8,95,79,47,30.25,30.09,9,1,9,0.00 
2013-1-21,69.3,56.8,47.5,53.4,49.8,44.6,96,79,55,30.17,30.05,8,1,10,0.00 
2013-1-22,62.1,50.7,41.2,45.0,37.9,30.4,88,64,34,30.34,30.12,12,1,13,0.00 
2013-1-23,63.0,47.5,32.7,42.4,35.7,29.8,93,67,36,30.45,30.32,9,1,10,0.00 
2013-1-24,73.2,55.3,41.0,55.0,47.6,38.8,94,78,45,30.37,30.23,10,1,13,0.00 
2013-1-25,73.6,60.3,52.0,57.4,51.6,48.0,93,75,46,30.36,30.19,8,1,9,0.00 
2013-1-26,73.8,61.2,49.8,61.0,56.0,48.4,97,84,63,30.29,30.19,9,1,10,0.00 
2013-1-27,74.8,62.4,55.0,63.1,57.7,54.0,97,85,67,30.39,30.26,13,2,14,0.00 
2013-1-28,79.2,67.2,56.8,64.0,60.1,55.2,97,80,55,30.40,30.26,8,0,10,0.00 
2013-1-29,82.4,69.5,59.5,68.2,63.6,58.6,97,83,54,30.29,30.11,9,0,9,0.01 
2013-1-30,83.8,73.1,57.9,67.3,64.8,54.1,95,77,56,30.12,29.84,18,4,22,0.13 
2013-1-31,59.4,51.2,40.8,54.1,39.1,27.5,93,66,31,30.29,29.94,13,2,17,0.02 
2013-2-1,67.5,49.3,34.2,39.9,34.4,30.7,89,61,27,30.39,30.28,12,1,12,0.00 
2013-2-2,66.2,49.1,33.4,39.9,33.2,24.4,89,57,32,30.39,30.20,8,1,8,0.00 
2013-2-3,67.5,50.6,36.9,46.0,35.4,26.4,91,62,23,30.24,30.08,12,1,13,0.00 
2013-2-4,65.3,50.7,36.7,46.2,39.9,34.9,100,71,36,30.18,30.07,7,0,7,0.00 
2013-2-5,70.3,59.0,40.6,53.6,48.6,38.5,93,70,48,30.12,30.03,6,0,7,0.00 
2013-2-6,70.2,61.5,56.5,61.7,57.2,50.9,94,86,74,30.18,30.08,6,0,7,0.02 
2013-2-7,77.4,65.2,57.7,66.7,62.1,55.8,96,90,62,30.12,29.87,17,1,17,0.33 
2013-2-8,71.1,61.8,52.2,64.6,57.2,50.5,94,85,65,30.12,29.89,9,2,11,0.00 
2013-2-9,70.9,56.7,47.3,54.9,49.5,45.1,96,79,49,30.28,30.12,10,1,11,0.01 
2013-2-10,77.0,62.9,48.9,59.4,54.8,46.4,94,77,52,30.32,30.19,11,1,14,0.00 
2013-2-11,82.6,68.7,59.2,64.8,61.2,56.3,95,79,53,30.22,30.08,16,2,18,0.00 
2013-2-12,83.1,70.2,62.8,68.9,65.6,61.7,98,86,56,30.11,29.91,11,2,13,0.00 
2013-2-13,76.8,70.4,62.1,71.6,66.9,57.7,94,89,79,29.97,29.83,12,2,17,0.07 
2013-2-14,62.1,54.4,47.5,58.1,50.9,45.9,94,88,80,30.12,29.94,8,1,9,0.06 
2013-2-15,65.3,51.3,40.5,47.5,43.2,38.8,95,77,41,30.15,30.00,8,1,11,0.01 
2013-2-16,57.0,48.9,39.9,47.5,40.3,22.6,96,74,43,30.19,29.96,18,2,18,0.00 
2013-2-17,52.3,39.2,29.1,24.1,19.5,9.5,76,49,18,30.38,30.19,13,2,14,0.00 
2013-2-18,66.4,53.1,26.1,43.7,35.5,21.6,92,56,29,30.45,30.27,11,1,12,0.00 
2013-2-19,77.4,61.0,41.5,61.0,52.4,39.6,95,76,46,30.27,30.06,15,2,17,0.00 
2013-2-20,68.4,57.0,46.9,60.4,43.4,32.4,95,64,37,30.21,30.09,10,1,11,0.00 
2013-2-21,78.3,59.4,42.6,60.3,50.1,41.0,95,74,47,30.19,30.03,7,1,11,0.00 
2013-2-22,86.9,69.8,57.0,67.1,61.6,53.8,96,78,48,30.11,29.99,11,1,12,0.19 
2013-2-23,82.2,70.6,61.7,69.8,65.9,59.5,98,86,64,30.02,29.88,15,2,18,0.20 
2013-2-24,72.9,64.4,59.4,66.2,61.6,56.5,97,91,72,30.03,29.88,9,1,10,0.20 
2013-2-25,73.9,63.7,58.6,67.5,61.4,56.7,96,93,80,29.96,29.82,12,1,13,0.26 
2013-2-26,78.1,67.2,58.3,68.7,62.4,55.8,97,86,49,29.87,29.68,15,2,17,0.50 
2013-2-27,69.3,59.4,53.2,56.3,49.3,43.3,92,71,45,30.02,29.87,9,1,12,0.00 
2013-2-28,71.8,58.1,45.1,49.5,45.7,35.4,94,66,29,30.02,29.88,13,2,17,0.00 
2013-3-1,61.9,53.2,47.7,46.9,38.7,34.3,86,59,38,30.05,29.93,12,2,16,0.00 
2013-3-2,55.9,46.1,35.4,37.8,32.3,26.4,91,61,34,30.08,29.96,17,2,20,0.00 
2013-3-3,49.1,39.6,31.5,33.8,29.9,27.7,92,70,47,30.19,30.04,14,2,16,0.00 
2013-3-4,63.9,45.3,29.5,39.0,31.5,23.7,92,65,27,30.25,30.15,8,0,8,0.00 
2013-3-5,76.5,57.5,38.8,59.2,47.1,36.1,94,71,41,30.23,29.96,13,2,16,0.00 
2013-3-6,65.7,53.9,41.9,61.7,36.9,25.7,87,56,28,30.18,29.93,17,4,26,0.00 
2013-3-7,65.1,48.5,34.7,41.0,35.7,31.1,88,64,35,30.28,30.17,8,1,10,0.00 
2013-3-8,73.2,53.9,36.0,49.1,40.0,33.1,95,67,24,30.28,30.16,11,1,11,0.00 
2013-3-9,73.8,57.1,39.0,50.4,46.3,37.8,95,71,40,30.30,30.20,13,1,14,0.00 
2013-3-10,79.7,63.4,48.9,57.9,52.7,47.1,96,71,41,30.25,30.12,8,1,12,0.00 
2013-3-11,78.3,64.6,50.4,60.6,56.1,49.1,97,76,51,30.16,29.91,12,1,13,0.00 
2013-3-12,70.2,64.5,52.9,67.6,59.1,46.9,96,83,58,30.06,29.85,12,1,12,0.13 
2013-3-13,71.1,57.1,46.6,46.9,38.7,32.2,85,55,26,30.23,30.06,12,2,14,0.00 
2013-3-14,62.1,50.4,38.7,37.8,31.8,28.6,80,51,31,30.34,30.21,13,2,14,0.00 
2013-3-15,72.9,53.4,35.2,43.2,37.1,29.3,94,60,31,30.34,30.16,10,1,12,0.00 
2013-3-16,80.4,61.6,46.2,54.3,46.6,41.0,95,63,30,30.21,30.05,11,1,12,0.00 
2013-3-17,76.1,60.2,44.4,58.8,49.8,42.4,96,72,38,30.18,30.02,12,1,12,0.03 
2013-3-18,79.0,67.1,58.1,66.4,61.5,57.0,97,84,60,30.08,29.88,11,1,14,0.04 
2013-3-19,81.7,68.7,59.5,64.9,61.4,58.5,97,80,51,30.06,29.92,16,1,20,0.19 
2013-3-20,73.2,62.8,52.9,61.2,56.4,51.6,100,81,56,30.03,29.86,11,1,12,0.11 
2013-3-21,67.8,52.9,39.4,54.5,37.9,25.7,97,64,21,30.01,29.90,11,1,13,0.01 
2013-3-22,71.6,56.4,43.0,48.6,43.1,34.2,92,63,38,30.09,29.95,10,0,11,0.00 
2013-3-23,70.9,60.9,51.3,69.6,58.9,47.8,97,93,80,30.03,29.81,12,0,14,0.08 
2013-3-24,82.2,71.0,63.5,73.8,67.6,62.2,98,90,65,29.83,29.58,15,2,18,0.08 
2013-3-25,67.3,58.7,46.2,62.2,40.3,25.3,92,55,23,30.07,29.69,16,2,19,0.02 
2013-3-26,57.2,47.0,38.8,36.0,30.2,25.5,80,54,32,30.29,30.07,17,2,17,0.01 
2013-3-27,60.6,46.2,34.2,36.1,32.7,29.5,88,63,33,30.37,30.25,11,1,12,0.00 
2013-3-28,68.4,51.4,35.4,41.4,35.4,31.3,92,61,26,30.35,30.24,13,1,13,0.00 
2013-3-29,74.3,55.7,38.8,45.5,39.8,34.9,95,62,27,30.38,30.22,11,1,13,0.00 
2013-3-30,79.5,60.2,41.9,49.8,44.7,40.1,94,61,32,30.30,30.13,10,1,11,0.00 
2013-3-31,82.8,66.2,52.0,59.0,53.2,44.8,92,66,41,30.17,30.01,12,1,14,0.00 
2013-4-1,82.6,69.4,59.5,68.4,61.1,57.0,94,77,50,30.04,29.92,16,1,20,0.00 
2013-4-2,84.4,67.2,52.3,58.5,51.9,46.2,96,64,30,30.14,30.01,10,0,13,0.00 
2013-4-3,82.9,65.5,54.3,67.1,59.8,52.5,97,84,50,30.13,30.00,9,0,9,0.03 
2013-4-4,75.6,69.3,63.7,70.0,65.6,62.4,98,88,75,30.06,29.89,11,1,11,0.02 
2013-4-5,67.5,61.6,55.0,65.8,59.1,50.9,95,92,85,30.06,29.81,10,1,12,0.02 
2013-4-6,75.6,60.1,47.5,58.8,53.0,45.9,95,79,56,30.21,30.05,10,1,11,0.01 
2013-4-7,81.0,65.7,54.3,64.2,57.4,52.5,97,77,49,30.22,30.11,7,0,8,0.00 
2013-4-8,86.5,68.7,53.8,65.1,58.3,52.5,97,74,36,30.19,30.08,7,0,8,0.00 
2013-4-9,87.8,70.8,57.4,68.5,61.5,56.3,97,76,45,30.22,30.11,8,0,10,0.00 
2013-4-10,87.8,71.1,56.3,67.8,62.4,55.2,97,77,43,30.17,30.01,12,0,12,0.00 
2013-4-11,91.9,76.2,66.4,72.0,69.3,64.2,97,81,46,30.02,29.82,15,1,15,0.01 
2013-4-12,85.1,76.4,72.5,74.5,70.3,66.4,95,82,62,29.91,29.78,14,2,17,0.00 
2013-4-13,82.2,72.1,61.7,68.2,56.1,45.3,91,61,28,30.04,29.89,7,1,9,0.00 
2013-4-14,81.3,66.7,57.4,67.5,62.1,55.6,97,86,62,30.03,29.88,11,0,12,0.00 
2013-4-15,86.5,71.7,60.3,70.0,64.4,59.4,97,80,54,30.14,29.86,11,1,11,0.00 
2013-4-16,88.0,72.8,63.0,71.2,65.9,61.5,97,81,56,30.20,30.11,10,0,11,0.00 
2013-4-17,85.3,72.2,65.5,70.7,66.1,63.9,98,83,54,30.20,30.11,11,0,12,0.01 
2013-4-18,89.8,75.2,65.3,71.1,65.8,60.4,97,76,40,30.12,29.97,11,0,11,0.00 
2013-4-19,88.9,76.3,69.1,76.5,71.0,66.9,96,85,59,30.03,29.90,14,1,17,0.00 
2013-4-20,75.0,56.1,50.5,71.6,53.6,48.9,95,92,81,30.23,30.00,12,1,13,0.00 
2013-4-21,69.4,62.1,51.4,63.5,58.6,49.3,95,89,78,30.22,30.12,8,1,13,0.00 
2013-4-22,66.6,62.9,57.6,63.3,60.4,54.5,96,91,84,30.17,30.07,14,1,14,0.01 
2013-4-23,79.7,65.3,55.6,63.5,57.5,53.8,96,78,49,30.19,30.09,9,0,12,0.00 
2013-4-24,85.3,69.0,52.3,65.1,58.8,51.3,97,74,38,30.19,30.10,8,0,9,0.00 
2013-4-25,86.4,72.8,59.4,67.3,63.4,58.3,96,75,46,30.24,30.13,9,0,10,0.00 
2013-4-26,84.7,72.5,61.9,68.4,63.3,54.3,93,74,54,30.30,30.19,12,0,15,0.00 
2013-4-27,86.7,71.6,60.6,67.1,60.9,57.0,95,72,43,30.29,30.16,8,0,9,0.00 
2013-4-28,82.6,71.3,63.0,73.4,65.1,60.3,97,82,62,30.19,30.00,10,0,10,0.00 
2013-4-29,86.7,71.3,63.1,68.7,64.8,60.8,96,82,44,30.05,29.94,11,0,11,0.00 
2013-4-30,87.4,71.4,63.7,70.7,65.9,62.6,97,85,50,30.06,29.94,6,0,9,0.00 
2013-5-1,77.0,69.1,65.1,70.7,66.1,63.3,98,90,77,30.07,29.99,11,0,14,0.00 
2013-5-2,72.9,68.8,66.4,70.3,66.6,63.5,96,93,86,30.04,29.86,17,0,20,0.00 
2013-5-3,68.5,66.0,64.0,67.3,64.7,61.3,97,96,91,29.89,29.82,16,0,16,0.01 
2013-5-4,71.4,68.4,64.9,71.4,61.8,-35.0,91,44,2,29.84,29.72,8,0,10,0.00 
2013-5-5,78.1,67.0,57.9,70.0,54.3,-40.4,61,26,3,29.93,29.76,11,0,12,0.00 
2013-5-6,74.7,64.2,53.8,64.4,46.7,-38.4,58,31,1,30.02,29.89,6,0,7,0.00 
2013-5-7,77.7,65.9,55.4,65.8,49.1,-43.1,55,21,1,30.06,29.96,13,0,16,0.00 
2013-5-8,82.4,69.2,56.5,70.3,57.0,-35.7,56,22,1,30.15,30.03,6,0,6,0.00 
2013-5-9,86.5,71.8,59.4,75.2,58.0,-34.4,55,18,1,30.18,30.09,1,0,2,0.00 
2013-5-10,91.6,74.4,58.6,79.3,62.4,-29.4,55,21,3,30.16,30.01,10,0,10,0.00 
2013-5-11,88.9,73.1,63.9,82.8,63.8,-28.8,53,6,3,30.08,29.94,7,0,9,0.00 
2013-5-12,86.0,74.4,65.5,78.1,60.1,-32.8,57,19,1,30.07,29.96,5,0,7,0.00 
2013-5-13,79.2,68.8,56.7,71.4,50.1,-42.2,59,31,2,30.18,30.03,8,0,9,0.00 
2013-5-14,81.7,66.1,49.6,56.7,32.0,-46.5,58,31,1,30.27,30.17,5,0,9,0.00 
2013-5-15,88.3,70.2,53.2,69.6,52.8,-42.2,58,26,3,30.26,30.09,3,0,4,0.00 
2013-5-16,87.1,74.3,60.6,72.9,53.1,-38.2,56,30,1,30.16,30.04,0,0,2,0.00 
2013-5-17,92.5,76.5,63.9,75.9,59.7,-35.1,55,21,2,30.13,30.05,2,0,4,0.00 
2013-5-18,93.9,78.0,66.0,79.7,65.1,-29.9,54,19,1,30.16,30.02,4,0,7,0.01 
2013-5-19,91.6,74.8,68.4,77.2,69.3,12.2,56,12,8,30.13,30.00,5,0,8,0.01 
2013-5-20,88.0,74.1,66.9,82.6,65.3,-31.7,50,9,1,30.12,30.01,7,0,10,0.00 
2013-5-21,84.7,71.6,64.9,79.9,66.6,-29.9,49,4,4,30.08,29.97,12,0,12,0.00 
2013-5-22,87.1,73.3,66.0,82.0,68.9,-28.5,57,7,2,30.02,29.93,0,0,1,0.00 
2013-5-23,91.9,78.0,66.9,79.3,66.3,-30.5,58,21,1,30.01,29.92,5,0,6,0.00 
2013-5-24,90.0,78.1,68.9,77.9,64.2,-17.3,59,28,17,30.14,29.97,8,0,10,0.00 
2013-5-25,87.3,73.0,61.0,70.3,55.4,-37.5,58,29,2,30.26,30.12,8,0,8,0.00 
2013-5-26,88.5,71.7,56.1,70.3,56.7,-36.8,58,25,4,30.26,30.17,6,0,7,0.00 
2013-5-27,90.9,73.3,56.8,73.8,60.6,-33.9,58,23,2,30.23,30.14,5,0,5,0.00 
2013-5-28,90.9,75.1,61.2,77.4,63.4,-31.0,56,21,2,30.20,30.11,6,0,6,0.00 
2013-5-29,91.8,78.0,67.3,82.9,68.3,-29.4,57,21,1,30.18,30.09,0,0,5,0.00 
2013-5-30,91.6,79.2,70.2,82.0,68.1,-29.7,57,22,1,30.18,30.08,6,0,9,0.00 
2013-5-31,88.7,77.7,68.4,83.1,64.0,-29.9,55,17,3,30.17,30.08,4,0,4,0.00 
2013-6-1,90.9,78.6,69.3,82.9,67.4,-28.5,56,17,1,30.12,30.01,3,0,3,0.00 
2013-6-2,93.6,80.0,72.0,85.6,71.7,-27.8,55,14,1,30.07,29.88,5,0,5,0.00 
2013-6-3,92.8,77.9,71.2,87.3,72.4,-26.1,57,8,3,30.00,29.88,3,0,4,0.00 
2013-6-4,87.1,76.9,72.3,84.9,68.6,-27.8,36,3,3,30.05,29.95,0,0,0,0.00 
2013-6-5,85.3,74.4,71.4,83.7,69.4,-28.1,22,1,1,30.04,29.95,0,0,1,0.00 
2013-6-6,77.4,73.3,71.1,77.2,73.3,71.1,0,0,100,29.96,29.55,15,0,15,0.00 
2013-6-7,89.2,77.2,69.3,87.6,68.2,-27.2,57,10,3,29.90,29.66,1,0,3,0.00 
2013-6-8,90.0,77.6,71.1,86.2,66.8,-12.1,57,13,8,30.10,30.01,7,0,8,0.00 
2013-6-9,91.0,77.0,70.7,87.1,68.7,-26.1,50,4,1,30.14,30.04,0,0,2,0.00 
2013-6-10,92.1,79.7,73.2,85.8,72.5,-25.4,58,12,2,30.13,30.03,0,0,1,0.00 
2013-6-11,91.2,80.1,72.9,86.0,71.1,-25.8,58,14,1,30.12,30.03,0,0,3,0.00 
2013-6-12,95.7,82.6,72.1,86.2,71.0,-26.1,57,18,2,30.10,29.99,0,0,0,0.00 
2013-6-13,96.3,83.8,74.7,88.3,73.1,-26.7,56,19,1,30.03,29.89,1,0,2,0.00 
2013-6-14,91.6,79.4,72.1,89.2,75.4,-27.8,51,3,1,29.96,29.83,9,0,9,0.00 
2013-6-15,89.1,78.5,71.6,82.8,65.4,-30.6,56,20,1,30.11,29.95,1,0,3,0.00 
2013-6-16,90.9,80.1,72.7,88.9,66.0,-27.8,56,11,2,30.14,30.04,1,0,1,0.00 
2013-6-17,94.5,82.4,74.7,87.3,70.7,-27.9,57,18,1,30.11,29.98,0,0,0,0.00 
2013-6-18,95.4,82.1,72.0,87.3,71.2,-27.8,55,18,2,30.07,29.95,1,0,2,0.00 
2013-6-19,94.5,83.3,73.8,86.5,71.5,-26.3,56,21,1,30.06,29.94,0,0,1,0.00 
2013-6-20,94.8,79.5,73.6,87.6,74.9,-25.2,56,9,1,30.12,30.01,8,0,8,0.11 
2013-6-21,91.2,76.3,71.1,86.2,72.5,-26.7,56,4,2,30.17,30.07,11,0,11,0.01 
2013-6-22,89.8,76.0,68.9,85.1,71.9,-26.7,56,4,4,30.16,30.09,0,0,1,0.00 
2013-6-23,94.3,80.7,71.4,86.2,70.5,-28.1,57,18,1,30.18,30.09,0,0,1,0.00 
2013-6-24,95.4,81.8,72.0,85.8,70.9,-27.2,57,20,1,30.22,30.09,0,0,1,0.01 
2013-6-25,95.9,81.1,72.9,84.7,73.3,-26.0,57,17,1,30.19,30.05,0,0,1,0.00 
2013-6-26,96.1,79.1,72.0,87.4,72.4,-27.9,57,13,5,30.12,30.02,0,0,0,0.00 
2013-6-27,93.6,79.2,69.6,87.6,72.1,-25.1,56,5,1,30.06,29.93,0,0,0,0.00 
2013-6-28,92.3,80.3,75.7,88.5,75.0,-28.3,56,4,1,29.97,29.82,1,0,12,0.01 
2013-6-29,88.2,78.6,73.8,87.6,77.6,-25.8,9,0,1,29.87,29.78,1,0,1,0.00 
2013-6-30,91.2,78.0,72.0,88.9,75.4,-24.2,48,1,1,29.89,29.80,8,0,8,0.00 
2013-7-1,86.0,74.7,71.6,86.0,74.7,71.6,0,0,100,30.04,29.85,0,0,4,0.00 
2013-7-2,91.8,76.0,71.4,87.1,70.4,-25.1,56,4,2,30.12,30.00,12,0,12,0.01 
2013-7-3,91.2,77.3,71.4,87.3,73.6,-25.1,51,3,8,30.16,30.08,1,0,2,0.05 
2013-7-4,91.2,77.9,71.8,88.2,70.5,-24.7,54,5,3,30.20,30.09,0,0,7,0.05 
2013-7-5,90.5,76.8,71.1,89.2,73.1,-25.1,32,1,1,30.19,30.10,1,0,1,0.03 
2013-7-6,93.0,80.4,72.1,87.4,70.7,8.4,56,13,5,30.17,30.06,1,0,2,0.04 
2013-7-7,94.3,81.3,72.1,86.9,70.9,-27.9,56,20,1,30.17,30.08,1,0,1,0.05 
2013-7-8,94.8,81.1,72.7,87.3,72.8,-24.9,56,18,4,30.20,30.11,0,0,0,0.03 
2013-7-9,94.3,81.3,72.0,85.5,70.1,-28.3,56,20,2,30.21,30.09,0,0,0,0.02 
2013-7-10,95.7,79.9,70.5,85.8,71.2,-26.1,56,15,3,30.13,29.98,0,0,0,0.04 
2013-7-11,94.3,79.2,72.5,87.1,73.3,-25.4,55,10,7,30.06,29.91,0,0,0,0.04 
2013-7-12,89.6,77.7,72.3,85.8,73.4,-24.5,48,2,1,29.97,29.91,0,0,1,0.02 
2013-7-13,78.3,72.8,72.0,78.3,72.8,72.0,0,0,100,29.99,29.92,0,0,0,0.00 
2013-7-14,85.5,80.4,73.2,85.5,76.6,-27.2,18,1,7,30.13,30.06,0,0,0,0.01 
2013-7-15,80.1,75.6,71.4,80.1,75.6,71.4,0,0,100,30.19,30.09,2,0,2,0.01 
2013-7-16,91.2,79.9,72.9,88.2,70.1,-13.4,53,11,4,30.22,30.16,0,0,3,0.01 
2013-7-17,93.0,81.4,73.9,87.1,70.5,-27.9,54,17,2,30.22,30.11,0,0,0,0.00 
2013-7-18,91.8,79.6,73.0,87.6,71.3,-26.7,52,12,4,30.17,30.05,0,0,0,0.00 
2013-7-19,91.6,76.4,71.2,85.8,72.0,2.3,51,6,5,30.15,30.06,11,0,11,0.00 
2013-7-20,88.3,75.7,71.2,88.3,75.4,-24.7,2,0,2,30.13,30.04,0,0,2,0.00 
2013-7-21,88.7,76.7,71.4,88.2,75.9,-24.9,12,0,1,30.14,30.05,0,0,1,0.00 
2013-7-22,90.0,76.6,73.4,89.4,75.2,-23.6,24,0,1,30.17,30.06,0,0,5,0.01 
2013-7-23,87.3,75.9,72.9,87.1,75.9,72.9,0,0,100,30.08,29.96,0,0,0,0.00 
2013-7-24,84.9,76.6,71.4,84.9,76.6,71.4,0,0,100,29.98,29.87,0,0,0,0.00 
2013-7-25,88.9,79.1,72.3,88.5,75.5,-25.1,15,0,1,29.99,29.86,0,0,0,0.00 
2013-7-26,93.0,81.2,73.2,89.1,71.4,-10.1,47,8,4,30.04,29.96,0,0,1,0.00 
2013-7-27,94.1,82.0,74.8,88.5,74.5,-11.6,51,11,3,30.03,29.89,0,0,0,0.00 
2013-7-28,91.6,79.4,74.5,88.5,70.3,-27.8,31,2,1,30.08,29.95,0,0,1,0.00 
2013-7-29,95.2,81.6,71.4,88.9,73.1,-11.7,50,13,4,30.18,30.05,0,0,0,0.00 
2013-7-30,95.2,80.1,74.8,90.1,74.2,-24.0,46,3,1,30.20,30.11,0,0,3,0.00 
2013-7-31,94.1,78.6,71.2,91.2,74.5,-24.0,40,2,1,30.16,30.04,9,0,9,0.00 
2013-8-1,91.2,77.2,72.0,91.2,75.6,-23.4,30,1,12,30.07,29.99,0,0,0,0.01 
2013-8-2,94.5,80.8,72.0,88.0,72.7,-24.9,42,9,9,30.06,29.97,0,0,0,0.00 
2013-8-3,92.7,81.6,74.7,91.0,72.8,-24.3,27,2,3,30.09,30.01,0,0,0,0.00 
2013-8-4,95.0,83.3,76.8,90.3,72.0,-23.4,38,4,2,30.08,29.95,1,0,4,0.00 
2013-8-5,95.4,83.4,73.4,91.0,74.0,-23.3,39,7,3,30.03,29.90,14,0,24,0.00 
